data_semana_epidemiologica,ano,mes,semana_epidemiologica,SE,municipio,casos_est,casos_notificados,casos_est_min,casos_est_max,casprov,casprov_est,casconf,p_inc100k,p_rt1,Rt,nivel,nivel_inc,receptivo,transmissao,pop,tempmin,tempmed,tempmax,umidmin,umidmed,umidmax,registro_original,Localidade_id,id,versao_modelo,tweet,casprov_est_min,casprov_est_max,notif_accum_year
2017-01-01,2017,1,52,201701,Fortaleza,405.0,405,405,405,208,0.0,0.0,15.074748,0.9999984,1.4296496,1,1,0,1,2686612,26.2857142857143,27.1607144285714,28.1428571428571,68.8571428571429,79.1232991428571,86.7142857142857,True,0,230440020170119589,2023-08-20,10.0,0.0,0.0,171131
2017-01-08,2017,1,1,201702,Fortaleza,418.0,418,418,418,238,0.0,0.0,15.558629,0.9999504,1.3354673,3,1,1,1,2686612,25.0,25.9100528571429,26.5714285714286,77.0,83.3635685714286,88.7142857142857,True,0,230440020170219589,2023-08-20,3.0,0.0,0.0,171131
2017-01-15,2017,1,2,201703,Fortaleza,633.0,633,633,633,385,0.0,0.0,23.561274,1.0,1.6566454,3,1,1,1,2686612,25.1428571428571,26.3527211428571,27.2857142857143,75.2857142857143,82.8632648571429,88.8571428571429,True,0,230440020170319589,2023-08-20,5.0,0.0,0.0,171131
2017-01-22,2017,1,3,201704,Fortaleza,736.0,736,736,736,419,0.0,0.0,27.395098,1.0,1.5507354,3,1,1,1,2686612,25.5714285714286,26.7419951428571,27.8571428571429,73.7142857142857,81.9755437142857,89.0,True,0,230440020170419589,2023-08-20,8.0,0.0,0.0,171131
2017-01-29,2017,1,4,201705,Fortaleza,1136.0,1136,1136,1136,555,0.0,0.0,42.283737,1.0,1.8432597,3,1,0,1,2686612,26.1428571428571,26.7902887142857,27.5714285714286,75.8571428571429,80.9655171428571,85.4285714285714,True,0,230440020170519589,2023-08-20,1.0,0.0,0.0,171131
2017-02-05,2017,2,5,201706,Fortaleza,1363.0,1363,1363,1363,664,0.0,0.0,50.733044,1.0,1.6628841,3,1,1,1,2686612,25.7142857142857,26.9534854285714,27.7142857142857,76.5714285714286,82.4031251428571,88.2857142857143,True,0,230440020170619589,2023-08-20,8.0,0.0,0.0,171131
2017-02-12,2017,2,6,201707,Fortaleza,1374.0,1374,1374,1374,849,0.0,0.0,51.14248,1.0,1.2824796,3,1,1,1,2686612,25.2857142857143,25.8496542857143,26.8571428571429,80.0,85.98593,89.7142857142857,True,0,230440020170719589,2023-08-20,6.0,0.0,0.0,171131
2017-02-19,2017,2,7,201708,Fortaleza,1117.0,1117,1117,1117,635,0.0,0.0,41.576527,0.0024383322,0.89074105,2,1,1,0,2686612,25.1428571428571,26.0566894285714,26.8571428571429,79.1428571428571,87.1720514285714,93.4285714285714,True,0,230440020170819589,2023-08-20,5.0,0.0,0.0,171131
2017-02-26,2017,2,8,201709,Fortaleza,1196.0,1196,1196,1196,642,0.0,0.0,44.517036,0.050617103,0.9362122,2,1,1,0,2686612,24.0,25.0170067142857,26.4285714285714,85.0,92.5039691428571,96.5714285714286,True,0,230440020170919589,2023-08-20,4.0,0.0,0.0,171131
2017-03-05,2017,3,9,201710,Fortaleza,1529.0,1529,1529,1529,826,0.0,0.0,56.911827,1.0,1.2443447,2,1,1,1,2686612,25.0,26.3071924285714,27.5714285714286,81.2857142857143,88.0236005714286,93.4285714285714,True,0,230440020171019589,2023-08-20,9.0,0.0,0.0,171131
2017-03-12,2017,3,10,201711,Fortaleza,1650.0,1650,1650,1650,996,0.0,0.0,61.41564,1.0,1.2821988,3,1,1,1,2686612,25.0,25.9613622857143,27.2857142857143,80.7142857142857,88.4002255714286,95.0,True,0,230440020171119589,2023-08-20,13.0,0.0,0.0,171131
2017-03-19,2017,3,11,201712,Fortaleza,2052.0,2052,2052,2052,1145,0.0,0.0,76.37872,1.0,1.3902417,3,2,1,1,2686612,24.7142857142857,25.6204101428571,26.5714285714286,85.0,90.5498314285714,94.2857142857143,True,0,230440020171219589,2023-08-20,13.0,0.0,0.0,171131
2017-03-26,2017,3,12,201713,Fortaleza,3007.0,3007,3007,3007,1777,0.0,0.0,111.925354,1.0,1.7116228,4,2,1,1,2686612,25.0,25.9214285714286,27.2857142857143,86.7142857142857,91.5809522857143,95.7142857142857,True,0,230440020171319589,2023-08-20,14.0,0.0,0.0,171131
2017-04-02,2017,4,13,201714,Fortaleza,3350.0,3350,3350,3350,2202,0.0,0.0,124.69236,1.0,1.5128517,4,2,1,1,2686612,25.2857142857143,26.2487684285714,27.4285714285714,79.8571428571429,87.4538872857143,93.4285714285714,True,0,230440020171419589,2023-08-20,20.0,0.0,0.0,171131
2017-04-09,2017,4,14,201715,Fortaleza,3685.0,3685,3685,3685,2571,0.0,0.0,137.1616,1.0,1.3152611,4,2,1,1,2686612,25.0,26.0103682857143,27.1428571428571,74.7142857142857,88.7435785714286,93.8571428571429,True,0,230440020171519589,2023-08-20,21.0,0.0,0.0,171131
2017-04-16,2017,4,15,201716,Fortaleza,2931.0,2931,2931,2931,2036,0.0,0.0,109.09651,6.185026e-05,0.9067901,4,2,1,0,2686612,25.7142857142857,26.7140024285714,27.8571428571429,82.1428571428571,87.98441,93.2857142857143,True,0,230440020171619589,2023-08-20,25.0,0.0,0.0,171131
2017-04-23,2017,4,16,201717,Fortaleza,2728.0,2728,2728,2728,1916,0.0,0.0,101.54053,3.6415315e-14,0.8244492,4,2,1,0,2686612,25.2857142857143,26.4200677142857,27.2857142857143,83.2857142857143,89.3146822857143,94.4285714285714,True,0,230440020171719589,2023-08-20,32.0,0.0,0.0,171131
2017-04-30,2017,4,17,201718,Fortaleza,1615.0,1615,1615,1615,962,0.0,0.0,60.112885,0.0,0.5378445,2,1,1,0,2686612,24.8571428571429,26.278941,27.7142857142857,80.0,86.9131771428571,94.1428571428571,True,0,230440020171819589,2023-08-20,47.0,0.0,0.0,171131
2017-05-07,2017,5,18,201719,Fortaleza,1415.0,1415,1415,1415,898,0.0,0.0,52.668564,0.0,0.5708132,2,1,1,0,2686612,25.5714285714286,26.5841835714286,27.5714285714286,81.4285714285714,87.0127557142857,92.0,True,0,230440020171919589,2023-08-20,39.0,0.0,0.0,171131
2017-05-14,2017,5,19,201720,Fortaleza,1133.0,1133,1133,1133,723,0.0,0.0,42.172073,0.0,0.60170585,2,1,1,0,2686612,25.7142857142857,26.8271564285714,27.8571428571429,76.8571428571429,83.2923404285714,89.7142857142857,True,0,230440020172019589,2023-08-20,35.0,0.0,0.0,171131
2017-05-21,2017,5,20,201721,Fortaleza,650.0,650,650,650,443,0.0,0.0,24.19404,0.0,0.4560417,1,1,0,0,2686612,25.5714285714286,26.2307254285714,27.0,78.4285714285714,83.0958057142857,86.7142857142857,True,0,230440020172119589,2023-08-20,21.0,0.0,0.0,171131
2017-05-28,2017,5,21,201722,Fortaleza,582.0,582,582,582,375,0.0,0.0,21.662971,0.0,0.53750676,1,1,1,0,2686612,24.7142857142857,25.3285714285714,25.8571428571429,85.0,89.2214285714286,92.4285714285714,True,0,230440020172219589,2023-08-20,16.0,0.0,0.0,171131
2017-06-04,2017,6,22,201723,Fortaleza,455.0,455,455,455,284,0.0,0.0,16.93583,0.0,0.58125997,1,1,0,0,2686612,24.8571428571429,26.0119048571429,27.7142857142857,72.0,79.32738,83.4285714285714,True,0,230440020172319589,2023-08-20,9.0,0.0,0.0,171131
2017-06-11,2017,6,23,201724,Fortaleza,283.0,283,283,283,162,0.0,0.0,10.533713,0.0,0.4858331,1,1,1,0,2686612,24.5714285714286,25.9857005714286,27.5714285714286,73.0,80.9919264285714,88.0,True,0,230440020172419589,2023-08-20,9.0,0.0,0.0,171131
2017-06-18,2017,6,24,201725,Fortaleza,234.0,234,234,234,136,0.0,0.0,8.709855,2.220446e-16,0.52730674,1,1,0,0,2686612,24.7142857142857,25.644841,26.5714285714286,75.4285714285714,81.9087314285714,86.4285714285714,True,0,230440020172519589,2023-08-20,9.0,0.0,0.0,171131
2017-06-25,2017,6,25,201726,Fortaleza,188.0,188,188,188,119,0.0,0.0,6.997661,6.783223e-10,0.5798425,1,1,0,0,2686612,24.8571428571429,25.7757935714286,26.2857142857143,76.2857142857143,81.4186514285714,86.5714285714286,True,0,230440020172619589,2023-08-20,12.0,0.0,0.0,171131
2017-07-02,2017,7,26,201727,Fortaleza,175.0,175,175,175,98,0.0,0.0,6.51378,0.00035967358,0.7172042,1,1,0,0,2686612,23.8571428571429,24.7896827142857,26.1428571428571,75.7142857142857,81.2281742857143,85.8571428571429,True,0,230440020172719589,2023-08-20,8.0,0.0,0.0,171131
2017-07-09,2017,7,27,201728,Fortaleza,184.0,184,184,184,98,0.0,0.0,6.8487744,0.1890865,0.9141662,1,1,0,0,2686612,24.0,25.1011905714286,26.1428571428571,68.5714285714286,75.2023805714286,81.0,True,0,230440020172819589,2023-08-20,10.0,0.0,0.0,171131
2017-07-16,2017,7,28,201729,Fortaleza,189.0,189,189,189,109,0.0,0.0,7.0348825,0.60261226,1.0272735,1,1,1,0,2686612,23.8571428571429,24.6825398571429,25.5714285714286,76.1428571428571,81.8293657142857,87.1428571428571,True,0,230440020172919589,2023-08-20,15.0,0.0,0.0,171131
2017-07-23,2017,7,29,201730,Fortaleza,185.0,185,185,185,122,0.0,0.0,6.8859963,0.5478536,1.0126058,1,1,0,0,2686612,23.5714285714286,24.5694447142857,25.8571428571429,74.5714285714286,80.7817457142857,84.7142857142857,True,0,230440020173019589,2023-08-20,6.0,0.0,0.0,171131
2017-07-30,2017,7,30,201731,Fortaleza,132.0,132,132,132,82,0.0,0.0,4.9132514,0.0022688776,0.7247672,1,0,0,0,2686612,23.7142857142857,25.0833334285714,26.1428571428571,70.7142857142857,77.30754,81.1428571428571,True,0,230440020173119589,2023-08-20,11.0,0.0,0.0,171131
2017-08-06,2017,8,31,201732,Fortaleza,122.0,122,122,122,74,0.0,0.0,4.541035,0.0029406263,0.72275203,1,0,0,0,2686612,24.2857142857143,25.4880951428571,26.1428571428571,67.1428571428571,74.2876977142857,79.5714285714286,True,0,230440020173219589,2023-08-20,3.0,0.0,0.0,171131
2017-08-13,2017,8,32,201733,Fortaleza,96.0,96,96,96,64,0.0,0.0,3.5732737,0.0010859863,0.6705223,1,0,0,0,2686612,24.4285714285714,25.4285714285714,26.0,72.0,79.0535714285714,84.7142857142857,True,0,230440020173319589,2023-08-20,2.0,0.0,0.0,171131
2017-08-20,2017,8,33,201734,Fortaleza,106.0,106,106,106,57,0.0,0.0,3.9454896,0.16851982,0.88029516,1,0,0,0,2686612,24.4285714285714,25.5416665714286,26.2857142857143,66.2857142857143,74.4345234285714,77.7142857142857,True,0,230440020173419589,2023-08-20,5.0,0.0,0.0,171131
2017-08-27,2017,8,34,201735,Fortaleza,94.0,94,94,94,45,0.0,0.0,3.4988306,0.187822,0.88250315,1,0,0,0,2686612,24.8571428571429,25.8869045714286,26.5714285714286,64.4285714285714,72.8472224285714,78.1428571428571,True,0,230440020173519589,2023-08-20,2.0,0.0,0.0,171131
2017-09-03,2017,9,35,201736,Fortaleza,68.0,68,68,68,38,0.0,0.0,2.5310688,0.007735062,0.68596345,1,0,0,0,2686612,23.8,25.6099208,26.8,61.4,71.870237,79.8,True,0,230440020173619589,2023-08-20,7.0,0.0,0.0,171131
2017-09-10,2017,9,36,201737,Fortaleza,193.0,193,193,193,35,0.0,0.0,7.183769,1.0,2.0153396,1,1,0,1,2686612,,,,,,79.9358405,True,0,230440020173719589,2023-08-20,4.0,0.0,0.0,171131
2017-09-17,2017,9,37,201738,Fortaleza,364.0,364,364,364,29,0.0,0.0,13.548663,1.0,2.9740648,3,1,0,1,2686612,,,,,,80.071681,True,0,230440020173819589,2023-08-20,6.0,0.0,0.0,171131
2017-09-24,2017,9,38,201739,Fortaleza,416.0,416,416,416,25,0.0,0.0,15.484186,1.0,1.9852499,3,1,0,1,2686612,,,,,,80.2075215,True,0,230440020173919589,2023-08-20,6.0,0.0,0.0,171131
2017-10-01,2017,10,39,201740,Fortaleza,273.0,273,273,273,34,0.0,0.0,10.161497,0.05582182,0.87663805,1,1,0,0,2686612,,,,,,80.343362,True,0,230440020174019589,2023-08-20,2.0,0.0,0.0,171131
2017-10-08,2017,10,40,201741,Fortaleza,225.0,225,225,225,24,0.0,0.0,8.37486,3.31128e-07,0.6560194,1,1,0,0,2686612,,,,,,80.4792025,True,0,230440020174119589,2023-08-20,1.0,0.0,0.0,171131
2017-10-15,2017,10,41,201742,Fortaleza,59.0,59,59,59,12,0.0,0.0,2.1960745,0.0,0.20506243,1,0,0,0,2686612,,,,,,80.615043,True,0,230440020174219589,2023-08-20,2.0,0.0,0.0,171131
2017-10-22,2017,10,42,201743,Fortaleza,47.0,47,47,47,10,0.0,0.0,1.7494153,0.0,0.23890218,1,0,0,0,2686612,,,,,,80.7508835,True,0,230440020174319589,2023-08-20,4.0,0.0,0.0,171131
2017-10-29,2017,10,43,201744,Fortaleza,86.0,86,86,86,28,0.0,0.0,3.2010577,0.038995385,0.7773727,1,0,0,0,2686612,,,,,,80.886724,True,0,230440020174419589,2023-08-20,6.0,0.0,0.0,171131
2017-11-05,2017,11,44,201745,Fortaleza,109.0,109,109,109,37,0.0,0.0,4.0571547,0.9962345,1.4903917,1,0,0,0,2686612,,,,,,81.0225645,True,0,230440020174519589,2023-08-20,6.0,0.0,0.0,171131
2017-11-12,2017,11,45,201746,Fortaleza,68.0,68,68,68,25,0.0,0.0,2.5310688,0.16216972,0.8505567,1,0,0,0,2686612,25.5,27.541666,30.5,56.8294385,69.6615,81.158405,True,0,230440020174619589,2023-08-20,5.0,0.0,0.0,171131
2017-11-19,2017,11,46,201747,Fortaleza,72.0,72,72,72,28,0.0,0.0,2.6799552,0.10956265,0.82318527,1,0,0,0,2686612,25.7142857142857,27.7916665714286,30.7142857142857,56.174585,70.18519,82.2723525714286,True,0,230440020174719589,2023-08-20,3.0,0.0,0.0,171131
2017-11-26,2017,11,47,201748,Fortaleza,64.0,64,64,64,23,0.0,0.0,2.3821824,0.10057214,0.8076734,1,0,0,0,2686612,26.0,28.035714,31.0,56.7432711428571,69.9981021428571,79.4912365714286,True,0,230440020174819589,2023-08-20,4.0,0.0,0.0,171131
2017-12-03,2017,12,48,201749,Fortaleza,57.0,57,57,57,31,0.0,0.0,2.1216311,0.1231116,0.8141229,1,0,0,0,2686612,26.2857142857143,27.1680272857143,28.1428571428571,70.6252772857143,76.6269742857143,79.4642345714286,True,0,230440020174919589,2023-08-20,4.0,0.0,0.0,171131
2017-12-10,2017,12,49,201750,Fortaleza,65.0,65,65,65,49,0.0,0.0,2.419404,0.52032644,1.0089724,1,0,0,0,2686612,26.4285714285714,26.8857142857143,27.2857142857143,74.1717537142857,76.6859208571429,79.4441531428571,True,0,230440020175019589,2023-08-20,1.0,0.0,0.0,171131
2017-12-17,2017,12,50,201751,Fortaleza,70.0,70,70,70,55,0.0,0.0,2.6055121,0.7594176,1.1301856,1,0,0,0,2686612,26.5714285714286,27.125,27.8571428571429,72.0107861428571,75.5832022857143,80.9569448571429,True,0,230440020175119589,2023-08-20,1.0,0.0,0.0,171131
2017-12-24,2017,12,51,201752,Fortaleza,67.0,67,67,67,33,0.0,0.0,2.4938474,0.601565,1.0458504,1,0,0,0,2686612,26.1428571428571,26.9142857142857,27.2857142857143,78.1409508571429,79.7594065714286,83.6556594285714,True,0,230440020175219589,2023-08-20,0.0,0.0,0.0,171131
2017-12-31,2017,12,52,201801,Fortaleza,115.0,115,115,115,27,0.0,0.0,4.280484,0.9996369,1.6559649,1,0,0,0,2686612,26.5714285714286,26.9714285714286,27.4285714285714,75.487536,78.6217005714286,80.847216,True,0,230440020180119589,2023-08-20,2.0,0.0,0.0,171131
2018-01-07,2018,1,1,201802,Fortaleza,117.0,117,117,117,20,0.0,0.0,4.3549275,0.9942234,1.4341512,1,0,0,0,2686612,24.7142857142857,26.1428571428571,27.0,75.4115208571429,78.941362,83.6559997142857,True,0,230440020180219589,2023-08-20,11.0,0.0,0.0,171131
2018-01-14,2018,1,2,201803,Fortaleza,121.0,121,121,121,29,0.0,0.0,4.5038137,0.9107064,1.1979126,1,0,0,0,2686612,25.2857142857143,26.9892857142857,28.1428571428571,72.5011234285714,77.4652044285714,85.3597227142857,True,0,230440020180319589,2023-08-20,16.0,0.0,0.0,171131
2018-01-21,2018,1,3,201804,Fortaleza,119.0,119,119,119,27,0.0,0.0,4.4293704,0.6250221,1.0425549,1,0,1,0,2686612,25.8571428571429,26.7571428571429,27.2857142857143,77.5011857142857,82.006675,87.3973801428571,True,0,230440020180419589,2023-08-20,18.0,0.0,0.0,171131
2018-01-28,2018,1,4,201805,Fortaleza,138.0,138,138,138,38,0.0,0.0,5.136581,0.8780718,1.1563288,1,0,1,0,2686612,25.8571428571429,26.9166665714286,28.2857142857143,74.4170294285714,81.1363922857143,88.8876154285714,True,0,230440020180519589,2023-08-20,3.0,0.0,0.0,171131
2018-02-04,2018,2,5,201806,Fortaleza,135.0,135,135,135,40,0.0,0.0,5.024916,0.74780995,1.086353,2,0,1,0,2686612,26.0,27.0273808571429,28.0,79.073289,85.3767977142857,91.2651938571429,True,0,230440020180619589,2023-08-20,8.0,0.0,0.0,171131
2018-02-11,2018,2,6,201807,Fortaleza,108.0,108,108,108,42,0.0,0.0,4.0199327,0.081797585,0.8345404,2,0,1,0,2686612,23.5714285714286,24.6714285714286,25.7142857142857,86.8275965714286,91.9360514285714,98.3342357142857,True,0,230440020180719589,2023-08-20,2.0,0.0,0.0,171131
2018-02-18,2018,2,7,201808,Fortaleza,173.0,173,173,173,44,0.0,0.0,6.439337,0.9937291,1.333853,2,1,1,1,2686612,24.1428571428571,25.3344154285714,26.7142857142857,85.509073,92.5893557142857,99.1701442857143,True,0,230440020180819589,2023-08-20,13.0,0.0,0.0,171131
2018-02-25,2018,2,8,201809,Fortaleza,169.0,169,169,169,56,0.0,0.0,6.2904506,0.9756437,1.2543445,3,1,1,1,2686612,24.7142857142857,26.7705628571429,28.8571428571429,72.7433462857143,84.8725531428571,95.9217807142857,True,0,230440020180919589,2023-08-20,9.0,0.0,0.0,171131
2018-03-04,2018,3,9,201810,Fortaleza,155.0,155,155,155,47,0.0,0.0,5.769348,0.5606535,1.0175412,2,0,1,0,2686612,25.5714285714286,26.792208,27.7142857142857,80.2392608571429,86.0311965714286,93.601893,True,0,230440020181019589,2023-08-20,7.0,0.0,0.0,171131
2018-03-11,2018,3,10,201811,Fortaleza,209.0,209,209,209,63,0.0,0.0,7.7793145,0.9894675,1.2703644,2,1,1,1,2686612,26.1428571428571,27.3246751428571,28.0,77.6364787142857,83.2444165714286,89.672488,True,0,230440020181119589,2023-08-20,4.0,0.0,0.0,171131
2018-03-18,2018,3,11,201812,Fortaleza,176.0,176,176,176,69,0.0,0.0,6.5510015,0.5714731,1.019458,2,1,1,0,2686612,26.2857142857143,27.4025974285714,28.1428571428571,76.980221,81.8380835714286,89.7106371428571,True,0,230440020181219589,2023-08-20,7.0,0.0,0.0,171131
2018-03-25,2018,3,12,201813,Fortaleza,291.0,291,291,291,88,0.0,0.0,10.831486,0.9999985,1.5389622,2,1,1,1,2686612,24.7142857142857,25.7792208571429,27.1428571428571,85.4310167142857,92.2077085714286,99.1761321428571,True,0,230440020181319589,2023-08-20,5.0,0.0,0.0,171131
2018-04-01,2018,4,13,201814,Fortaleza,391.0,391,391,391,107,0.0,0.0,14.553646,1.0,1.7656311,3,1,1,1,2686612,25.0,26.285714,27.2857142857143,84.4722928571429,90.4110011428571,97.5283964285714,True,0,230440020181419589,2023-08-20,5.0,0.0,0.0,171131
2018-04-08,2018,4,14,201815,Fortaleza,431.0,431,431,431,130,0.0,0.0,16.042511,0.99999994,1.4936565,3,1,1,1,2686612,23.8571428571429,25.1298702857143,27.4285714285714,79.9817152857143,91.2326484285714,96.6745242857143,True,0,230440020181519589,2023-08-20,3.0,0.0,0.0,171131
2018-04-15,2018,4,15,201816,Fortaleza,342.0,342,342,342,96,0.0,0.0,12.729788,0.25301483,0.9510465,2,1,1,0,2686612,24.2857142857143,25.6829002857143,27.1428571428571,81.1453385714286,89.7401701428571,95.89915,True,0,230440020181619589,2023-08-20,6.0,0.0,0.0,171131
2018-04-22,2018,4,16,201817,Fortaleza,216.0,216,216,216,60,0.0,0.0,8.0398655,1.2301049e-11,0.5722001,2,1,1,0,2686612,24.8571428571429,27.6071434285714,30.8571428571429,61.4039262857143,80.0673528571429,95.0447528571429,True,0,230440020181719589,2023-08-20,5.0,0.0,0.0,171131
2018-04-29,2018,4,17,201818,Fortaleza,173.0,173,173,173,41,0.0,0.0,6.439337,3.3816283e-12,0.5327048,2,1,1,0,2686612,24.5714285714286,27.589286,31.0,60.3924607142857,80.3195942857143,96.6925528571429,True,0,230440020181819589,2023-08-20,1.0,0.0,0.0,171131
2018-05-06,2018,5,18,201819,Fortaleza,140.0,140,140,140,26,0.0,0.0,5.2110243,5.2173856e-08,0.57521474,2,0,1,0,2686612,24.0,26.6369042857143,30.5714285714286,63.5103887142857,84.9604342857143,100.0,True,0,230440020181919589,2023-08-20,2.0,0.0,0.0,171131
2018-05-13,2018,5,19,201820,Fortaleza,131.0,131,131,131,27,0.0,0.0,4.87603,0.0017086772,0.7171826,2,0,1,0,2686612,24.7142857142857,27.4761905714286,30.8571428571429,62.5542118571429,80.423238,95.1039007142857,True,0,230440020182019589,2023-08-20,2.0,0.0,0.0,171131
2018-05-20,2018,5,20,201821,Fortaleza,132.0,132,132,132,26,0.0,0.0,4.9132514,0.14439884,0.8813289,2,0,1,0,2686612,25.0,26.5638525714286,28.1428571428571,75.3295241428571,85.9005971428571,95.1844922857143,True,0,230440020182119589,2023-08-20,7.0,0.0,0.0,171131
2018-05-27,2018,5,21,201822,Fortaleza,95.0,95,95,95,12,0.0,0.0,3.536052,0.005221082,0.71134007,2,0,1,0,2686612,25.0,26.3246754285714,27.1428571428571,78.8124435714286,84.3321628571429,91.8801964285714,True,0,230440020182219589,2023-08-20,6.0,0.0,0.0,171131
2018-06-03,2018,6,22,201823,Fortaleza,91.0,91,91,91,22,0.0,0.0,3.3871658,0.020519488,0.75447416,2,0,1,0,2686612,24.7142857142857,25.6753245714286,26.2857142857143,82.9908617142857,88.1947314285714,95.1725165714286,True,0,230440020182319589,2023-08-20,3.0,0.0,0.0,171131
2018-06-10,2018,6,23,201824,Fortaleza,79.0,79,79,79,21,0.0,0.0,2.9405065,0.032578927,0.7607783,2,0,1,0,2686612,24.0,25.7662337142857,26.8571428571429,76.6189142857143,81.4628328571429,87.8935585714286,True,0,230440020182419589,2023-08-20,0.0,0.0,0.0,171131
2018-06-17,2018,6,24,201825,Fortaleza,66.0,66,66,66,15,0.0,0.0,2.4566257,0.028200444,0.7358152,2,0,1,0,2686612,24.1428571428571,25.7012985714286,26.7142857142857,76.6316054285714,83.462812,89.6052831428571,True,0,230440020182519589,2023-08-20,9.0,0.0,0.0,171131
2018-06-24,2018,6,25,201826,Fortaleza,55.0,55,55,55,14,0.0,0.0,2.047188,0.021573106,0.70325977,1,0,0,0,2686612,23.8571428571429,25.3636362857143,26.2857142857143,73.4158664285714,79.8933185714286,85.0513147142857,True,0,230440020182619589,2023-08-20,2.0,0.0,0.0,171131
2018-07-01,2018,7,26,201827,Fortaleza,69.0,69,69,69,17,0.0,0.0,2.5682905,0.5398995,1.0172234,1,0,1,0,2686612,24.4285714285714,25.6753248571429,26.7142857142857,78.7534882857143,84.1048842857143,88.8144208571429,True,0,230440020182719589,2023-08-20,0.0,0.0,0.0,171131
2018-07-08,2018,7,27,201828,Fortaleza,72.0,72,72,72,10,0.0,0.0,2.6799552,0.77682364,1.1396604,1,0,1,0,2686612,24.0,25.2207791428571,26.1428571428571,81.609103,87.3222007142857,93.561818,True,0,230440020182819589,2023-08-20,5.0,0.0,0.0,171131
2018-07-15,2018,7,28,201829,Fortaleza,76.0,76,76,76,12,0.0,0.0,2.8288417,0.7930454,1.146539,1,0,0,0,2686612,23.7142857142857,26.3685065714286,29.0,58.445134,74.2868437142857,85.8112808571429,True,0,230440020182919589,2023-08-20,10.0,0.0,0.0,171131
2018-07-22,2018,7,29,201830,Fortaleza,84.0,84,84,84,16,0.0,0.0,3.1266146,0.8403269,1.1728967,1,0,0,0,2686612,24.4285714285714,27.1547614285714,30.7142857142857,50.6250481428571,70.7304771428571,84.2947931428571,True,0,230440020183019589,2023-08-20,2.0,0.0,0.0,171131
2018-07-29,2018,7,30,201831,Fortaleza,64.0,64,64,64,14,0.0,0.0,2.3821824,0.16423784,0.847676,1,0,1,0,2686612,24.2857142857143,26.7075571428571,29.7142857142857,59.8326907142857,75.8115922857143,90.3381388571429,True,0,230440020183119589,2023-08-20,16.0,0.0,0.0,171131
2018-08-05,2018,8,31,201832,Fortaleza,61.0,61,61,61,14,0.0,0.0,2.2705176,0.11593947,0.81462467,1,0,1,0,2686612,24.8571428571429,26.9761908571429,30.2857142857143,57.1699405714286,76.1118057142857,88.062454,True,0,230440020183219589,2023-08-20,12.0,0.0,0.0,171131
2018-08-12,2018,8,32,201833,Fortaleza,51.0,51,51,51,13,0.0,0.0,1.8983016,0.060607687,0.7521755,1,0,0,0,2686612,24.7142857142857,26.1953462857143,27.5714285714286,71.3302734285714,78.288488,83.7381025714286,True,0,230440020183319589,2023-08-20,0.0,0.0,0.0,171131
2018-08-19,2018,8,33,201834,Fortaleza,43.0,43,43,43,13,0.0,0.0,1.6005288,0.051795073,0.72432613,1,0,0,0,2686612,24.2857142857143,25.7402597142857,26.4285714285714,70.0787257142857,76.3708935714286,80.7507791428571,True,0,230440020183419589,2023-08-20,0.0,0.0,0.0,171131
2018-08-26,2018,8,34,201835,Fortaleza,35.0,35,35,35,8,0.0,0.0,1.3027561,0.038993314,0.6830778,1,0,0,0,2686612,24.4285714285714,25.6753245714286,26.2857142857143,71.4295112857143,77.2358607142857,82.1402537142857,True,0,230440020183519589,2023-08-20,0.0,0.0,0.0,171131
2018-09-02,2018,9,35,201836,Fortaleza,28.0,28,28,28,10,0.0,0.0,1.0422049,0.035574056,0.6501922,1,0,0,0,2686612,24.4285714285714,25.7012985714286,26.2857142857143,74.0643911428571,79.5728057142857,83.607808,True,0,230440020183619589,2023-08-20,1.0,0.0,0.0,171131
2018-09-09,2018,9,36,201837,Fortaleza,36.0,36,36,36,12,0.0,0.0,1.3399776,0.49437046,0.99670124,1,0,0,0,2686612,24.7142857142857,25.7922077142857,26.2857142857143,70.3404347142857,75.7097314285714,79.3627337142857,True,0,230440020183719589,2023-08-20,0.0,0.0,0.0,171131
2018-09-16,2018,9,37,201838,Fortaleza,41.0,41,41,41,9,0.0,0.0,1.5260856,0.82157135,1.2379291,1,0,0,0,2686612,24.7142857142857,25.8311685714286,26.8571428571429,72.7333235714286,78.2934764285714,83.6253545714286,True,0,230440020183819589,2023-08-20,0.0,0.0,0.0,171131
2018-09-23,2018,9,38,201839,Fortaleza,30.0,30,30,30,3,0.0,0.0,1.1166481,0.2755283,0.8629418,1,0,0,0,2686612,25.8571428571429,26.1688314285714,27.0,74.2303002857143,79.9652822857143,83.630608,True,0,230440020183919589,2023-08-20,0.0,0.0,0.0,171131
2018-09-30,2018,9,39,201840,Fortaleza,40.0,40,40,40,5,0.0,0.0,1.4888641,0.67098796,1.1062243,1,0,0,0,2686612,25.7142857142857,26.8436151428571,28.5714285714286,62.9915542857143,73.3105974285714,80.1747551428571,True,0,230440020184019589,2023-08-20,0.0,0.0,0.0,171131
2018-10-07,2018,10,40,201841,Fortaleza,35.0,35,35,35,8,0.0,0.0,1.3027561,0.47468624,0.98508036,1,0,0,0,2686612,25.8571428571429,27.7976191428571,31.1428571428571,52.6046757142857,70.3565807142857,82.9470894285714,True,0,230440020184119589,2023-08-20,0.0,0.0,0.0,171131
