data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tipo_doenca
2014-09-14,201438,172.0,172,172,172,0.44764107,6.4021153,0,1,230440020143819589,2023-08-20,Fortaleza,19.0,0.985973,2686612,24.2857142857143,79.0,0,0,1,64.2429047142857,39.4285714285714,26.759696,30.0,89.0,,,,,388082,dengue
2014-09-07,201437,175.0,175,175,175,0.20794566,6.51378,0,1,230440020143719589,2023-08-20,Fortaleza,4.0,0.91846865,2686612,24.2857142857143,77.8571428571429,0,0,1,63.3990681428571,42.2857142857143,26.9378957142857,30.2857142857143,84.0,,,,,388082,dengue
2014-08-31,201436,162.0,162,162,162,0.0031598993,6.0298996,0,1,230440020143619589,2023-08-20,Fortaleza,11.0,0.75396186,2686612,24.8571428571429,78.0,0,0,0,63.9897967142857,43.5714285714286,26.7755101428571,29.7142857142857,94.0,,,,,388082,dengue
2014-08-24,201435,187.0,187,187,187,0.008237946,6.960439,0,1,230440020143519589,2023-08-20,Fortaleza,5.0,0.79159254,2686612,24.0,78.4285714285714,0,0,1,64.3582447142857,44.4285714285714,26.5693877142857,29.5714285714286,90.0,,,,,388082,dengue
2014-08-17,201434,219.0,219,219,219,0.039075885,8.15153,0,1,230440020143419589,2023-08-20,Fortaleza,15.0,0.850839,2686612,23.4285714285714,75.7142857142857,0,0,1,59.954081,36.2857142857143,26.6122447142857,29.8571428571429,116.0,,,,,388082,dengue
2014-08-10,201433,244.0,244,244,244,0.01599291,9.08207,0,1,230440020143319589,2023-08-20,Fortaleza,8.0,0.83091193,2686612,23.5714285714286,75.5714285714286,0,0,1,60.012094,35.0,26.815098,30.4285714285714,113.0,,,,,388082,dengue
2014-08-03,201432,244.0,244,244,244,9.334359e-05,9.08207,0,1,230440020143219589,2023-08-20,Fortaleza,6.0,0.7315306,2686612,24.2857142857143,78.5714285714286,0,0,1,63.4737857142857,42.4285714285714,26.794335,29.7142857142857,138.0,,,,,388082,dengue
2014-07-27,201431,279.0,279,279,279,0.00093850796,10.384827,0,1,230440020143119589,2023-08-20,Fortaleza,7.0,0.78091604,2686612,23.8571428571429,79.5714285714286,0,0,1,64.8489711428571,44.7142857142857,26.5653914285714,29.7142857142857,158.0,,,,,388082,dengue
2014-07-20,201430,373.0,373,373,373,0.43661192,13.883657,0,1,230440020143019589,2023-08-20,Fortaleza,11.0,0.98842376,2686612,23.2857142857143,82.4285714285714,0,0,1,66.7817181428571,44.7142857142857,26.3634791428571,29.8571428571429,186.0,,,,,388082,dengue
2014-07-13,201429,335.0,335,335,335,0.021068979,12.469236,0,1,230440020142919589,2023-08-20,Fortaleza,8.0,0.8597533,2686612,23.5714285714286,82.0,0,0,1,65.8911557142857,45.5714285714286,26.6095235714286,29.8571428571429,192.0,,,,,388082,dengue
2014-07-06,201428,392.0,392,392,392,0.46080035,14.590868,0,1,230440020142819589,2023-08-20,Fortaleza,13.0,0.99301076,2686612,24.0,80.5714285714286,0,0,1,66.8800134285714,45.7142857142857,26.6465518571429,29.7142857142857,215.0,,,,,388082,dengue
2014-06-29,201427,402.0,402,402,402,0.32533604,14.963083,0,1,230440020142719589,2023-08-20,Fortaleza,20.0,0.96882427,2686612,24.0,85.5714285714286,0,0,1,68.5368662857143,46.7142857142857,26.6341341428571,29.5714285714286,225.0,,,,,388082,dengue
2014-06-22,201426,383.0,383,383,383,0.003353011,14.255873,0,1,230440020142619589,2023-08-20,Fortaleza,4.0,0.8295456,2686612,24.0,85.7142857142857,0,0,1,68.5510195714286,46.4285714285714,26.9380955714286,30.1428571428571,226.0,,,,,388082,dengue
2014-06-15,201425,400.0,400,400,400,0.00018961623,14.88864,0,1,230440020142519589,2023-08-20,Fortaleza,8.0,0.7891795,2686612,25.1428571428571,80.4285714285714,0,0,1,67.84883,45.8571428571429,27.0377931428571,29.7142857142857,232.0,,,,,388082,dengue
2014-06-08,201424,448.0,448,448,448,0.019483749,16.675278,0,1,230440020142419589,2023-08-20,Fortaleza,12.0,0.87514913,2686612,24.7142857142857,85.7142857142857,0,0,1,66.8946555714286,44.5714285714286,27.3831094285714,30.4285714285714,270.0,,,,,388082,dengue
2014-06-01,201423,560.0,560,560,560,0.9911524,20.844097,0,3,230440020142319589,2023-08-20,Fortaleza,15.0,1.1583511,2686612,24.7142857142857,87.2857142857143,1,1,1,69.83163,48.5714285714286,27.2602042857143,30.0,350.0,,,,,388082,dengue
2014-05-25,201422,513.0,513,513,513,0.99341404,19.09468,0,3,230440020142219589,2023-08-20,Fortaleza,14.0,1.174781,2686612,24.5714285714286,88.1428571428571,1,1,1,72.4524985714286,53.0,27.0336031428571,29.8571428571429,293.0,,,,,388082,dengue
2014-05-18,201421,507.0,507,507,507,0.99999684,18.871351,0,3,230440020142119589,2023-08-20,Fortaleza,9.0,1.3580933,2686612,25.0,89.7142857142857,1,1,1,75.4757214285714,57.1428571428571,27.1789234285714,29.7142857142857,254.0,,,,,388082,dengue
2014-05-11,201420,426.0,426,426,426,0.9999999,15.856402,0,3,230440020142019589,2023-08-20,Fortaleza,14.0,1.4739109,2686612,24.0,91.8571428571429,1,1,1,79.9188357142857,60.1428571428571,26.1966411428571,28.8571428571429,190.0,,,,,388082,dengue
2014-05-04,201419,417.0,417,417,417,1.0,15.521408,0,3,230440020141919589,2023-08-20,Fortaleza,22.0,1.8666092,2686612,24.4285714285714,88.8571428571429,1,1,1,73.679412,53.4285714285714,27.1684607142857,29.7142857142857,152.0,,,,,388082,dengue
2014-04-27,201418,270.0,270,270,270,0.99777085,10.049832,0,1,230440020141819589,2023-08-20,Fortaleza,22.0,1.2982635,2686612,24.2857142857143,90.4285714285714,1,1,1,76.4520448571429,58.1428571428571,27.0119115714286,29.7142857142857,118.0,,,,,388082,dengue
2014-04-20,201417,191.0,191,191,191,0.05872357,7.109326,0,1,230440020141719589,2023-08-20,Fortaleza,5.0,0.8572738,2686612,25.4285714285714,86.7142857142857,0,0,1,71.2317178571429,52.0,27.9626824285714,30.5714285714286,92.0,,,,,388082,dengue
2014-04-13,201416,187.0,187,187,187,0.04986593,6.960439,0,2,230440020141619589,2023-08-20,Fortaleza,13.0,0.8493661,2686612,24.0,89.4285714285714,1,0,1,75.9752297142857,59.5714285714286,26.7425522857143,29.4285714285714,91.0,,,,,388082,dengue
2014-04-06,201415,240.0,240,240,240,0.9942805,8.933185,0,3,230440020141519589,2023-08-20,Fortaleza,20.0,1.277902,2686612,24.4285714285714,91.1428571428571,1,1,1,77.1413357142857,53.7142857142857,26.821409,29.7142857142857,89.0,,,,,388082,dengue
2014-03-30,201414,254.0,254,254,254,0.99999964,9.454287,0,3,230440020141419589,2023-08-20,Fortaleza,10.0,1.6432588,2686612,24.0,92.5714285714286,1,1,1,80.1141585714286,64.0,26.2975052857143,28.7142857142857,137.0,,,,,388082,dengue
2014-03-23,201413,173.0,173,173,173,0.9898407,6.439337,0,1,230440020141319589,2023-08-20,Fortaleza,8.0,1.305128,2686612,25.4285714285714,82.8571428571429,0,1,1,68.2704085714286,50.2857142857143,27.8520411428571,30.7142857142857,62.0,,,,,388082,dengue
2014-03-16,201412,152.0,152,152,152,0.97104055,5.6576834,0,1,230440020141219589,2023-08-20,Fortaleza,8.0,1.2586561,2686612,24.5714285714286,89.5714285714286,1,0,0,74.7766894285714,57.8571428571429,27.1852331428571,29.8571428571429,80.0,,,,,388082,dengue
2014-03-09,201411,131.0,131,131,131,0.6635781,4.87603,0,1,230440020141119589,2023-08-20,Fortaleza,4.0,1.0541975,2686612,24.8571428571429,86.4285714285714,0,0,0,72.3194944285714,53.5714285714286,27.0207597142857,29.5714285714286,44.0,,,,,388082,dengue
2014-03-02,201410,114.0,114,114,114,0.053285673,4.2432623,0,1,230440020141019589,2023-08-20,Fortaleza,10.0,0.81640226,2686612,25.2857142857143,81.8571428571429,0,0,0,68.0093257142857,50.2857142857143,27.617523,29.8571428571429,55.0,,,,,388082,dengue
2014-02-23,201409,109.0,109,109,109,0.004428289,4.0571547,0,1,230440020140919589,2023-08-20,Fortaleza,10.0,0.72161597,2686612,25.1428571428571,82.5714285714286,0,0,0,67.5765314285714,48.4285714285714,27.4795915714286,30.1428571428571,50.0,,,,,388082,dengue
2014-02-16,201408,154.0,154,154,154,0.40098023,5.7321267,0,1,230440020140819589,2023-08-20,Fortaleza,7.0,0.972055,2686612,24.0,87.0,0,0,0,73.7853628571429,57.0,26.753036,29.2857142857143,62.0,,,,,388082,dengue
2014-02-09,201407,151.0,151,151,151,0.311647,5.620462,0,1,230440020140719589,2023-08-20,Fortaleza,10.0,0.9458482,2686612,25.2857142857143,81.2857142857143,0,0,0,71.4057478571429,55.8571428571429,27.400142,30.0,67.0,,,,,388082,dengue
2014-02-02,201406,154.0,154,154,154,0.75863457,5.7321267,0,1,230440020140619589,2023-08-20,Fortaleza,9.0,1.084938,2686612,24.1428571428571,87.1428571428571,1,0,0,70.9686242857143,53.7142857142857,26.885119,29.5714285714286,53.0,,,,,388082,dengue
2014-01-26,201405,180.0,180,180,180,0.99998367,6.699888,0,1,230440020140519589,2023-08-20,Fortaleza,9.0,1.6401693,2686612,25.0,83.5714285714286,0,1,1,68.0135785714286,47.0,27.5087034285714,30.2857142857143,61.0,,,,,388082,dengue
2014-01-19,201404,150.0,150,150,150,0.99999934,5.58324,0,1,230440020140419589,2023-08-20,Fortaleza,3.0,1.9315864,2686612,26.0,75.1428571428571,0,0,0,64.3469384285714,47.1428571428571,27.7653062857143,30.4285714285714,51.0,,,,,388082,dengue
2014-01-12,201403,107.0,107,107,107,0.99995023,3.9827113,0,1,230440020140319589,2023-08-20,Fortaleza,13.0,1.858094,2686612,25.5714285714286,82.0,0,0,0,69.0025707142857,50.7142857142857,27.609562,30.1428571428571,37.0,,,,,388082,dengue
2014-01-05,201402,77.0,77,77,77,0.96158904,2.8660634,0,1,230440020140219589,2023-08-20,Fortaleza,7.0,1.3592666,2686612,25.7142857142857,77.1428571428571,0,0,0,65.7980927142857,47.7142857142857,27.4227254285714,30.0,24.0,,,,,388082,dengue
2013-12-29,201401,40.0,40,40,40,0.003548444,1.4888641,0,1,230440020140119589,2023-08-20,Fortaleza,3.0,0.5911112,2686612,25.7142857142857,76.7142857142857,0,0,0,64.2741022857143,46.1428571428571,27.468508,30.2857142857143,30.0,,,,,388082,dengue
2013-12-22,201352,55.0,55,55,55,0.018604185,2.047188,0,1,230440020135219589,2023-08-20,Fortaleza,3.0,0.6964221,2686612,26.2857142857143,76.7142857142857,0,0,0,65.1887747142857,45.7142857142857,28.0867347142857,30.7142857142857,22.0,,,,,388082,dengue
2013-12-15,201351,65.0,65,65,65,0.07413276,2.419404,0,1,230440020135119589,2023-08-20,Fortaleza,2.0,0.7880071,2686612,25.8571428571429,75.2857142857143,0,0,0,64.7133411428571,49.1428571428571,27.357899,29.5714285714286,33.0,,,,,388082,dengue
2013-12-08,201350,88.0,88,88,88,0.6392755,3.2755008,0,1,230440020135019589,2023-08-20,Fortaleza,5.0,1.0558548,2686612,25.4285714285714,76.0,0,0,0,63.5696288571429,44.1428571428571,27.5317005714286,30.0,58.0,,,,,388082,dengue
2013-12-01,201349,86.0,86,86,86,0.59234154,3.2010577,0,1,230440020134919589,2023-08-20,Fortaleza,9.0,1.036502,2686612,25.7142857142857,78.2857142857143,0,0,0,64.7384724285714,43.8571428571429,27.6712015714286,30.4285714285714,38.0,,,,,388082,dengue
2013-11-24,201348,72.0,72,72,72,0.37753153,2.6799552,0,1,230440020134819589,2023-08-20,Fortaleza,8.0,0.9500989,2686612,25.1428571428571,79.0,0,0,0,65.3788598571429,46.0,27.33438,30.1428571428571,33.0,,,,,388082,dengue
2013-11-17,201347,105.0,105,105,105,0.9830007,3.9082682,0,1,230440020134719589,2023-08-20,Fortaleza,15.0,1.3715088,2686612,25.4285714285714,75.1428571428571,0,0,0,64.2434805714286,45.4285714285714,27.2897801428571,30.0,59.0,,,,,388082,dengue
2013-11-10,201346,62.0,62,62,62,0.017819539,2.3077393,0,1,230440020134619589,2023-08-20,Fortaleza,5.0,0.708093,2686612,25.8571428571429,74.7142857142857,0,0,0,63.5257578571429,47.1428571428571,27.4088367142857,30.1428571428571,29.0,,,,,388082,dengue
2013-11-03,201345,66.0,66,66,66,0.008830769,2.4566257,0,1,230440020134519589,2023-08-20,Fortaleza,4.0,0.6872391,2686612,25.5714285714286,77.7142857142857,0,0,0,64.888701,45.5714285714286,27.7377171428571,31.0,39.0,,,,,388082,dengue
2013-10-27,201344,99.0,99,99,99,0.26767194,3.6849384,0,1,230440020134419589,2023-08-20,Fortaleza,3.0,0.91754335,2686612,25.7142857142857,73.1428571428571,0,0,0,62.8628125714286,46.2857142857143,27.3983374285714,30.2857142857143,40.0,,,,,388082,dengue
2013-10-20,201343,96.0,96,96,96,0.014209961,3.5732737,0,1,230440020134319589,2023-08-20,Fortaleza,1.0,0.74573314,2686612,25.4285714285714,76.7142857142857,0,0,0,63.7333707142857,44.7142857142857,27.3813301428571,30.2857142857143,50.0,,,,,388082,dengue
2013-10-13,201342,90.0,90,90,90,0.00012410486,3.349944,0,1,230440020134219589,2023-08-20,Fortaleza,4.0,0.6168204,2686612,24.5714285714286,74.4285714285714,0,0,0,62.0330675714286,42.4285714285714,27.2592595714286,30.2857142857143,50.0,,,,,388082,dengue
2013-10-06,201341,144.0,144,144,144,0.11779896,5.3599105,0,1,230440020134119589,2023-08-20,Fortaleza,5.0,0.873752,2686612,25.2857142857143,75.7142857142857,0,0,0,62.011396,39.8571428571429,27.5924474285714,30.5714285714286,77.0,,,,,388082,dengue
2013-09-29,201340,146.0,146,146,146,0.002229615,5.434354,0,1,230440020134019589,2023-08-20,Fortaleza,3.0,0.7350604,2686612,25.0,75.8571428571429,0,0,0,62.2597718571429,43.8571428571429,27.1576602857143,30.1428571428571,73.0,,,,,388082,dengue
2013-09-22,201339,150.0,150,150,150,1.6977531e-06,5.58324,0,1,230440020133919589,2023-08-20,Fortaleza,7.0,0.6214367,2686612,24.7142857142857,79.5714285714286,0,0,0,67.0963697142857,49.1428571428571,26.9342404285714,30.0,81.0,,,,,388082,dengue
2013-09-15,201338,195.0,195,195,195,1.8555811e-05,7.258212,0,1,230440020133819589,2023-08-20,Fortaleza,13.0,0.6841514,2686612,24.5714285714286,76.7142857142857,0,0,1,61.6008591428571,39.5714285714286,27.2292438571429,30.5714285714286,103.0,,,,,388082,dengue
2013-09-08,201337,248.0,248,248,248,4.871827e-05,9.230957,0,1,230440020133719589,2023-08-20,Fortaleza,10.0,0.7242608,2686612,24.8571428571429,74.4285714285714,0,0,1,61.4574827142857,40.7142857142857,27.0073694285714,30.0,129.0,,,,,388082,dengue
2013-09-01,201336,281.0,281,281,281,1.5861257e-08,10.45927,0,1,230440020133619589,2023-08-20,Fortaleza,14.0,0.6571036,2686612,24.2857142857143,82.1428571428571,0,0,1,66.5555421428571,48.5714285714286,26.810225,29.8571428571429,141.0,,,,,388082,dengue
2013-08-25,201335,319.0,319,319,319,4.1144865e-13,11.873691,0,1,230440020133519589,2023-08-20,Fortaleza,11.0,0.606604,2686612,24.5714285714286,80.2857142857143,0,0,1,65.9994234285714,45.2857142857143,27.0791925714286,30.2857142857143,167.0,,,,,388082,dengue
2013-08-18,201334,421.0,421,421,421,8.7982555e-09,15.670294,0,1,230440020133419589,2023-08-20,Fortaleza,32.0,0.70104444,2686612,24.4285714285714,77.4285714285714,0,0,1,64.0475371428571,43.1428571428571,27.0341448571429,30.1428571428571,239.0,,,,,388082,dengue
2013-08-11,201333,537.0,537,537,537,0.009738833,19.987999,0,1,230440020133319589,2023-08-20,Fortaleza,21.0,0.8713581,2686612,24.4285714285714,83.7142857142857,0,0,1,66.8513178571429,43.8571428571429,26.814891,29.5714285714286,325.0,,,,,388082,dengue
2013-08-04,201332,636.0,636,636,636,0.8922172,23.672937,0,1,230440020133219589,2023-08-20,Fortaleza,39.0,1.0732163,2686612,24.0,76.8571428571429,0,0,1,63.2824881428571,44.5714285714286,26.7444331428571,29.5714285714286,361.0,,,,,388082,dengue
2013-07-28,201331,670.0,670,670,670,0.9847438,24.938473,0,1,230440020133119589,2023-08-20,Fortaleza,39.0,1.1295421,2686612,23.5714285714286,78.8571428571429,0,1,1,61.750001,38.1428571428571,26.576531,29.8571428571429,430.0,,,,,388082,dengue
2013-07-21,201330,543.0,543,543,543,0.01158477,20.211329,0,1,230440020133019589,2023-08-20,Fortaleza,31.0,0.8752539,2686612,24.1428571428571,84.1428571428571,0,0,1,71.4111872857143,53.2857142857143,26.448866,28.8571428571429,341.0,,,,,388082,dengue
2013-07-14,201329,590.0,590,590,590,0.073731676,21.960745,0,1,230440020132919589,2023-08-20,Fortaleza,18.0,0.9207319,2686612,23.5714285714286,88.0,1,0,1,73.246598,51.2857142857143,26.2714282857143,29.1428571428571,345.0,,,,,388082,dengue
2013-07-07,201328,624.0,624,624,624,0.2159181,23.226278,0,1,230440020132819589,2023-08-20,Fortaleza,17.0,0.95695364,2686612,23.4285714285714,86.4285714285714,0,0,1,69.8833141428571,48.4285714285714,26.3214285714286,29.4285714285714,383.0,,,,,388082,dengue
2013-06-30,201327,675.0,675,675,675,0.5457166,25.12458,0,1,230440020132719589,2023-08-20,Fortaleza,21.0,1.006279,2686612,23.4285714285714,89.2857142857143,1,0,1,73.7103545714286,51.7142857142857,25.9818212857143,29.2857142857143,411.0,,,,,388082,dengue
2013-06-23,201326,607.0,607,607,607,0.040331606,22.593512,0,1,230440020132619589,2023-08-20,Fortaleza,21.0,0.9068149,2686612,24.4285714285714,86.2857142857143,0,0,1,73.559098,53.4285714285714,26.6534868571429,29.2857142857143,351.0,,,,,388082,dengue
2013-06-16,201325,717.0,717,717,717,0.9746664,26.687887,0,2,230440020132519589,2023-08-20,Fortaleza,17.0,1.11177,2686612,24.0,87.1428571428571,1,1,1,73.3904614285714,53.2857142857143,26.6770637142857,29.1428571428571,435.0,,,,,388082,dengue
2013-06-09,201324,674.0,674,674,674,0.9040959,25.087358,0,1,230440020132419589,2023-08-20,Fortaleza,18.0,1.07506,2686612,24.0,88.7142857142857,1,0,1,74.9852364285714,53.8571428571429,26.38237,29.2857142857143,384.0,,,,,388082,dengue
2013-06-02,201323,661.0,661,661,661,0.8560868,24.603477,0,1,230440020132319589,2023-08-20,Fortaleza,15.0,1.0611156,2686612,23.5714285714286,88.8571428571429,1,0,1,73.1179334285714,51.8571428571429,26.6232662857143,29.7142857142857,401.0,,,,,388082,dengue
2013-05-26,201322,577.0,577,577,577,0.2901802,21.476864,0,1,230440020132219589,2023-08-20,Fortaleza,27.0,0.9682391,2686612,24.1428571428571,86.4285714285714,0,0,1,68.8918735714286,48.7142857142857,27.339284,30.4285714285714,339.0,,,,,388082,dengue
2013-05-19,201321,688.0,688,688,688,0.999652,25.608461,0,1,230440020132119589,2023-08-20,Fortaleza,26.0,1.2113739,2686612,24.0,90.5714285714286,1,1,1,77.4059228571429,57.1428571428571,26.7300491428571,29.5714285714286,393.0,,,,,388082,dengue
2013-05-12,201320,582.0,582,582,582,0.5927237,21.662971,0,1,230440020132019589,2023-08-20,Fortaleza,18.0,1.013888,2686612,24.8571428571429,88.8571428571429,1,0,1,73.9781965714286,55.4285714285714,27.2962142857143,29.8571428571429,337.0,,,,,388082,dengue
2013-05-05,201319,552.0,552,552,552,0.046551846,20.546324,0,1,230440020131919589,2023-08-20,Fortaleza,28.0,0.9061207,2686612,25.2857142857143,85.8571428571429,0,0,1,68.616169,48.7142857142857,27.9899705714286,30.7142857142857,307.0,,,,,388082,dengue
2013-04-28,201318,550.0,550,550,550,0.0104722455,20.47188,0,1,230440020131819589,2023-08-20,Fortaleza,34.0,0.8740808,2686612,24.7142857142857,88.0,1,0,1,73.2413822857143,52.2857142857143,27.1606575714286,30.0,298.0,,,,,388082,dengue
2013-04-21,201317,623.0,623,623,623,0.76580834,23.189058,0,1,230440020131719589,2023-08-20,Fortaleza,28.0,1.0423717,2686612,24.1428571428571,88.7142857142857,1,0,1,75.8537142857143,55.4285714285714,26.8447165714286,29.7142857142857,336.0,,,,,388082,dengue
2013-04-14,201316,667.0,667,667,667,0.9999937,24.826807,0,3,230440020131619589,2023-08-20,Fortaleza,31.0,1.290027,2686612,25.2857142857143,84.1428571428571,0,1,1,70.5221708571429,51.7142857142857,27.8387741428571,31.0,316.0,,,,,388082,dengue
2013-04-07,201315,629.0,629,629,629,1.0,23.412388,0,3,230440020131519589,2023-08-20,Fortaleza,90.0,1.4734489,2686612,25.8571428571429,83.4285714285714,0,1,1,70.0225191428571,53.5714285714286,28.226601,30.8571428571429,313.0,,,,,388082,dengue
2013-03-31,201314,531.0,531,531,531,0.99999976,19.76467,0,1,230440020131419589,2023-08-20,Fortaleza,35.0,1.3997,2686612,24.8571428571429,85.8571428571429,0,1,1,69.6914814285714,50.4285714285714,27.7909621428571,30.7142857142857,249.0,,,,,388082,dengue
2013-03-24,201313,402.0,402,402,402,0.8564593,14.963083,0,1,230440020131319589,2023-08-20,Fortaleza,33.0,1.0794977,2686612,26.0,83.1428571428571,0,0,1,69.3750885714286,52.0,28.2209008571429,30.7142857142857,163.0,,,,,388082,dengue
2013-03-17,201312,330.0,330,330,330,0.17602633,12.283129,0,1,230440020131219589,2023-08-20,Fortaleza,55.0,0.9313426,2686612,25.5714285714286,83.5714285714286,0,0,1,70.7687014285714,54.1428571428571,27.9333578571429,30.5714285714286,105.0,,,,,388082,dengue
2013-03-10,201311,419.0,419,419,419,0.9999234,15.595851,0,3,230440020131119589,2023-08-20,Fortaleza,26.0,1.3236501,2686612,26.5714285714286,80.2857142857143,0,1,1,68.7297814285714,52.7142857142857,28.4667424285714,31.1428571428571,131.0,,,,,388082,dengue
2013-03-03,201310,350.0,350,350,350,0.9998834,13.02756,0,3,230440020131019589,2023-08-20,Fortaleza,38.0,1.3493428,2686612,26.5714285714286,80.1428571428571,0,1,1,66.4879081428572,47.2857142857143,28.5209747142857,31.5714285714286,129.0,,,,,388082,dengue
2013-02-24,201309,328.0,328,328,328,1.0,12.208685,0,3,230440020130919589,2023-08-20,Fortaleza,19.0,1.701142,2686612,26.4285714285714,78.5714285714286,0,1,1,66.4147814285714,48.0,28.348639,31.0,112.0,,,,,388082,dengue
2013-02-17,201308,285.0,285,285,285,1.0,10.608156,0,1,230440020130819589,2023-08-20,Fortaleza,22.0,1.8859657,2686612,24.8571428571429,87.1428571428571,1,1,1,73.0815027142857,52.7142857142857,27.1548141428571,29.7142857142857,118.0,,,,,388082,dengue
2013-02-10,201307,163.0,163,163,163,0.9276614,6.067121,0,1,230440020130719589,2023-08-20,Fortaleza,21.0,1.1832631,2686612,25.5714285714286,81.2857142857143,0,0,0,67.8368728571429,48.4285714285714,28.1817802857143,31.4285714285714,55.0,,,,,388082,dengue
2013-02-03,201306,136.0,136,136,136,0.7079114,5.0621376,0,1,230440020130619589,2023-08-20,Fortaleza,20.0,1.0697124,2686612,26.1428571428571,79.1428571428571,0,0,0,65.4423654285714,47.7142857142857,28.341648,31.1428571428571,58.0,,,,,388082,dengue
2013-01-27,201305,140.0,140,140,140,0.9737198,5.2110243,0,1,230440020130519589,2023-08-20,Fortaleza,14.0,1.2788715,2686612,26.0,74.7142857142857,0,0,0,63.2704085714286,44.0,28.2295917142857,31.2857142857143,74.0,,,,,388082,dengue
2013-01-20,201304,143.0,143,143,143,0.9991945,5.322689,0,1,230440020130419589,2023-08-20,Fortaleza,29.0,1.5110364,2686612,25.4285714285714,83.7142857142857,0,0,0,70.5829865714286,51.8571428571429,27.7792598571429,30.8571428571429,81.0,,,,,388082,dengue
2013-01-13,201303,95.0,95,95,95,0.8938799,3.536052,0,1,230440020130319589,2023-08-20,Fortaleza,24.0,1.208417,2686612,23.0,83.7142857142857,0,0,0,70.2994604285714,52.1428571428571,27.5689695714286,30.5714285714286,48.0,,,,,388082,dengue
2013-01-06,201302,102.0,102,102,102,0.99954534,3.7966032,0,1,230440020130219589,2023-08-20,Fortaleza,28.0,1.6967586,2686612,25.8571428571429,77.7142857142857,0,0,0,65.9794907142857,48.0,27.9416681428571,30.5714285714286,45.0,,,,,388082,dengue
2012-12-30,201301,83.0,83,83,83,0.99865156,3.089393,0,1,230440020130119589,2023-08-20,Fortaleza,6.0,1.6989074,2686612,25.4285714285714,83.5714285714286,0,0,0,69.1559715714286,52.2857142857143,27.5442174285714,30.1428571428571,34.0,,,,,388082,dengue
2012-12-23,201252,55.0,55,55,55,0.7488678,2.047188,0,1,230440020125219589,2023-08-20,Fortaleza,9.0,1.1407542,2686612,26.0,79.0,0,0,0,67.9877171428572,50.0,27.7275128571429,30.2857142857143,34.0,,,,,388082,dengue
2012-12-16,201251,40.0,40,40,40,0.19085099,1.4888641,0,1,230440020125119589,2023-08-20,Fortaleza,10.0,0.8304071,2686612,25.7142857142857,78.7142857142857,0,0,0,66.1404114285714,49.0,27.971581,31.0,30.0,,,,,388082,dengue
2012-12-09,201250,49.0,49,49,49,0.7327427,1.8238585,0,1,230440020125019589,2023-08-20,Fortaleza,9.0,1.1377057,2686612,25.8571428571429,76.8571428571429,0,0,0,66.0930171428571,47.4285714285714,27.803444,30.5714285714286,29.0,,,,,388082,dengue
2012-12-02,201249,57.0,57,57,57,0.9510987,2.1216311,0,1,230440020124919589,2023-08-20,Fortaleza,12.0,1.3991022,2686612,25.7142857142857,75.8571428571429,0,0,0,65.7149648571429,48.7142857142857,27.4972787142857,30.5714285714286,36.0,,,,,388082,dengue
2012-11-25,201248,38.0,38,38,38,0.12543663,1.4144208,0,1,230440020124819589,2023-08-20,Fortaleza,11.0,0.7815447,2686612,25.8571428571429,75.1428571428571,0,0,0,64.2598522857143,46.1428571428571,27.6087262857143,30.4285714285714,23.0,,,,,388082,dengue
2012-11-18,201247,38.0,38,38,38,0.0146412775,1.4144208,0,1,230440020124719589,2023-08-20,Fortaleza,15.0,0.6405678,2686612,25.4285714285714,79.0,0,0,0,65.2768912857143,46.4285714285714,27.6684834285714,30.8571428571429,29.0,,,,,388082,dengue
2012-11-11,201246,35.0,35,35,35,0.0027052232,1.3027561,0,1,230440020124619589,2023-08-20,Fortaleza,8.0,0.56353605,2686612,25.0,75.7142857142857,0,0,0,63.1286832857143,44.7142857142857,27.2679518571429,30.1428571428571,22.0,,,,,388082,dengue
2012-11-04,201245,86.0,86,86,86,0.9067344,3.2010577,0,1,230440020124519589,2023-08-20,Fortaleza,5.0,1.2359262,2686612,25.2857142857143,74.4285714285714,0,0,0,63.7105067142857,44.7142857142857,27.0568784285714,30.0,27.0,,,,,388082,dengue
2012-10-28,201244,42.0,42,42,42,0.00029688276,1.5633073,0,1,230440020124419589,2023-08-20,Fortaleza,13.0,0.52896506,2686612,24.4285714285714,80.5714285714286,0,0,0,67.1153242857143,49.1428571428571,26.8034577142857,29.7142857142857,16.0,,,,,388082,dengue
2012-10-21,201243,73.0,73,73,73,0.25910592,2.717177,0,1,230440020124319589,2023-08-20,Fortaleza,14.0,0.90129805,2686612,24.7142857142857,80.5714285714286,0,0,0,66.9300608571429,47.5714285714286,26.8952797142857,30.2857142857143,21.0,,,,,388082,dengue
2012-10-14,201242,85.0,85,85,85,0.8233718,3.163836,0,1,230440020124219589,2023-08-20,Fortaleza,14.0,1.1587563,2686612,24.4285714285714,78.7142857142857,0,0,0,64.3066135714286,42.4285714285714,26.9823131428571,30.4285714285714,40.0,,,,,388082,dengue
